id_projeto,situacao,score_temporal_v2,desc_nome,sistema_resp,natureza_intervencao,especie_intervencao,atraso_observavel_dias,faixa_temporal_v2,score_financeiro_v2,valor_planejado_utilizavel_total,financeiro_comparavel_v2,faixa_financeira_v2,motivo_financeiro,score_fisico_v2,fisico_calculavel_v2,motivo_calculabilidade,percentual_numerico,progresso_linear_esperado,score_situacao_v2,fisico_esperado_v2,tem_temporal,tem_situacao,tem_financeiro,tem_fisico,qtd_componentes_esperados,qtd_componentes_disponiveis,ipi_completo_v2,motivo_completude,ipi_v2,ipi_v2_exibicao,prioridade_A_ipi_v2_estrito,calculavel_A,calculavel_B,prioridade_B_3_componentes,calculavel_C,prioridade_C_2_componentes,tem_temporal_final,tem_situacao_final,tem_financeiro_final,ipi_final_calculavel,ipi_final,contrib_temporal_ipi,contrib_situacao_ipi,contrib_financeiro_ipi,ipi_final_por_pesos,motivo_ipi_final,sinal_fisico_disponivel,posicao_ipi_final,qtd_pins,qtd_pins_coordenada_completa,qtd_pins_validos_sc,qtd_pins_invalidos_ou_fora_sc,qualidade_localizacao,tem_ponto_representativo,indice_pin_representativo,latitude_representativa,longitude_representativa,soma_distancias_medoide_km,apto_localizacao_rota,id_local,id_tarefa,tempo_servico_min,premio_ipi,qtd_projetos_coordenada,coordenada_exclusiva,coordenada_compartilhada,apta_rota_automatica_v1,classe_uso_espacial_v1
33718.42-94,Em execução,80,Intervenções para Recuperação e Restauração de Rodovias Federais na malha federal sob administração do DNIT no estado de SC,CIPI,Obra,Recuperação,607.0,493_a_934_dias,100.0,191794968.0,True,acima_P90,05_com_investimento_utilizavel,70.0,True,08_calculavel,30.0,100.0,20,True,True,True,True,True,4,4,True,completo,67.5,67.5,67.5,True,True,66.66666666666667,True,50.0,True,True,True,True,66.66666666666667,26.666666666666664,6.666666666666666,33.33333333333333,66.66666666666666,calculavel,True,40,1,1,1,0,localizacao_valida,True,0.0,-28.1491670890411,-48.6918487246184,0.0,True,L0399,P_33718.42-94,45.0,66.66666666666667,1,True,False,True,rota_automatica_v1
4761.42-57,Em execução,80,PIAF 16.07.280 SC - Postos Integrados Automatizados de Fiscalização - PIAF - LOTE 19,CIPI,Projeto,Construção,682.0,493_a_934_dias,100.0,7285953.6,True,acima_P90,05_com_investimento_utilizavel,97.0,True,08_calculavel,3.0,100.0,20,True,True,True,True,True,4,4,True,completo,74.25,74.25,74.25,True,True,66.66666666666667,True,50.0,True,True,True,True,66.66666666666667,26.666666666666664,6.666666666666666,33.33333333333333,66.66666666666666,calculavel,True,41,1,1,1,0,localizacao_valida,True,0.0,-26.449940021942,-48.85628,0.0,True,L2558,P_4761.42-57,45.0,66.66666666666667,1,True,False,True,rota_automatica_v1
109912.42-72,Inacabada,60,APOIO A PROJETOS DE INFRAESTRUTURA TURÍSTICA - Reforma da Praça Manoel Fortunato Sebastião e Construção de Trapiche no município de São Francisco do Sul - SC.,CIPI,Obra,Construção,223.0,203_a_492_dias,60.0,930000.0,True,P50_a_P75,05_com_investimento_utilizavel,100.0,True,08_calculavel,0.0,100.0,80,True,True,True,True,True,4,4,True,completo,75.0,75.0,75.0,True,True,66.66666666666667,True,70.0,True,True,True,True,66.66666666666667,20.0,26.666666666666664,20.0,66.66666666666666,calculavel,True,43,1,1,1,0,localizacao_valida,True,0.0,-26.2293037,-48.6121125,0.0,True,L2780,P_109912.42-72,45.0,66.66666666666667,1,True,False,True,rota_automatica_v1
109924.42-10,Inacabada,60,APOIO A PROJETO DE INFRAESTRUTURA TURÍSTICA-Construção de Infraestrutura Urbana para adequação de espaço de interesse turístico no município de Itapiranga-RS.,CIPI,Obra,Construção,223.0,203_a_492_dias,60.0,1271976.89,True,P50_a_P75,05_com_investimento_utilizavel,100.0,True,08_calculavel,0.0,100.0,80,True,True,True,True,True,4,4,True,completo,75.0,75.0,75.0,True,True,66.66666666666667,True,70.0,True,True,True,True,66.66666666666667,20.0,26.666666666666664,20.0,66.66666666666666,calculavel,True,45,1,1,1,0,localizacao_valida,True,0.0,-27.1682052,-53.7141256,0.0,True,L1398,P_109924.42-10,45.0,66.66666666666667,1,True,False,True,rota_automatica_v1
110500.42-01,Inacabada,60,Infraestrutura Turística na Orla da Praia do Iró no Município de Laguna/SC.,CIPI,Obra,Construção,223.0,203_a_492_dias,60.0,675379.76,True,P50_a_P75,05_com_investimento_utilizavel,100.0,True,08_calculavel,0.0,100.0,80,True,True,True,True,True,4,4,True,completo,75.0,75.0,75.0,True,True,66.66666666666667,True,70.0,True,True,True,True,66.66666666666667,20.0,26.666666666666664,20.0,66.66666666666666,calculavel,True,46,1,1,1,0,localizacao_valida,True,0.0,-28.498627,-48.758226,0.0,True,L0240,P_110500.42-01,45.0,66.66666666666667,1,True,False,True,rota_automatica_v1
110532.42-51,Inacabada,60,APOIO A PROJETO DE INFRAESTRUTURA TURÍSTICA - Construção de Portais no município de São José-SC.,CIPI,Obra,Construção,223.0,203_a_492_dias,60.0,705998.29,True,P50_a_P75,05_com_investimento_utilizavel,100.0,True,08_calculavel,0.0,100.0,80,True,True,True,True,True,4,4,True,completo,75.0,75.0,75.0,True,True,66.66666666666667,True,70.0,True,True,True,True,66.66666666666667,20.0,26.666666666666664,20.0,66.66666666666666,calculavel,True,47,1,1,1,0,localizacao_valida,True,0.0,-27.6020416,-48.6116325,0.0,True,L0682,P_110532.42-51,45.0,66.66666666666667,1,True,False,True,rota_automatica_v1
15027.42-76,Inacabada,60,Campo de Futebol Municipal Quinca Ludo,Transferegov.br,Obra,Construção,487.0,203_a_492_dias,60.0,607298.78,True,P50_a_P75,05_com_investimento_utilizavel,,False,04_inicio_e_fim_ausentes,83.84,,80,True,True,True,True,False,4,3,False,ausente_fisico,,,,False,True,66.66666666666667,True,70.0,True,True,True,True,66.66666666666667,20.0,26.666666666666664,20.0,66.66666666666666,calculavel,False,48,1,1,1,0,localizacao_valida,True,0.0,-26.77818,-48.68263,0.0,True,L2250,P_15027.42-76,45.0,66.66666666666667,1,True,False,True,rota_automatica_v1
20661.42-10,Inacabada,60,Pavimentação Rua José Zortea,Transferegov.br,Obra,Construção,345.0,203_a_492_dias,60.0,501660.57,True,P50_a_P75,05_com_investimento_utilizavel,,False,04_inicio_e_fim_ausentes,97.45,,80,True,True,True,True,False,4,3,False,ausente_fisico,,,,False,True,66.66666666666667,True,70.0,True,True,True,True,66.66666666666667,20.0,26.666666666666664,20.0,66.66666666666666,calculavel,False,49,1,1,1,0,localizacao_valida,True,0.0,-27.33585,-51.60265,0.0,True,L1060,P_20661.42-10,45.0,66.66666666666667,1,True,False,True,rota_automatica_v1
34193.42-70,Inacabada,60,CR 909424/2020 - CONSTRUÇÃO DE PRAÇA NO MUNICÍPIO DE ATALANTA/SC,Transferegov.br,Obra,Construção,426.0,203_a_492_dias,60.0,521573.39,True,P50_a_P75,05_com_investimento_utilizavel,100.0,True,08_calculavel,0.0,100.0,80,True,True,True,True,True,4,4,True,completo,75.0,75.0,75.0,True,True,66.66666666666667,True,70.0,True,True,True,True,66.66666666666667,20.0,26.666666666666664,20.0,66.66666666666666,calculavel,True,50,1,1,1,0,localizacao_valida,True,0.0,-27.41117,-49.7622,0.0,True,L0971,P_34193.42-70,45.0,66.66666666666667,1,True,False,True,rota_automatica_v1
15661.42-36,Cadastrada,100,Pavimentação Asfáltica de Via Pública no Município de Balneário Rincão/SC (Rua Sylvio Bittencourt - Etpa II),Transferegov.br,Obra,Construção,973.0,acima_de_934_dias,80.0,2885210.0,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,60.0,60.0,60.0,True,True,60.0,True,50.0,True,True,True,True,60.0,33.33333333333333,0.0,26.666666666666664,59.99999999999999,calculavel,False,52,2,2,2,0,localizacao_valida,True,0.0,-28.50259,-49.17379,1.453329090645787,True,L0235,P_15661.42-36,45.0,60.0,1,True,False,True,rota_automatica_v1
17824.42-50,Cadastrada,100,Qualificação viária no município de Balneário Piçarras - Bairro Itacolomi,Transferegov.br,Obra,Construção,975.0,acima_de_934_dias,80.0,2080000.0,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,60.0,60.0,60.0,True,True,60.0,True,50.0,True,True,True,True,60.0,33.33333333333333,0.0,26.666666666666664,59.99999999999999,calculavel,False,53,2,2,2,0,localizacao_valida,True,0.0,-26.73785,-48.69377,0.1197966646739136,True,L2300,P_17824.42-50,45.0,60.0,1,True,False,True,rota_automatica_v1
24448.42-50,Cadastrada,100,Bloco de salas de aula (seriado),CIPI,Estudo,Construção,975.0,acima_de_934_dias,80.0,4618700.0,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,60.0,60.0,60.0,True,True,60.0,True,50.0,True,True,True,True,60.0,33.33333333333333,0.0,26.666666666666664,59.99999999999999,calculavel,False,54,1,1,1,0,localizacao_valida,True,0.0,-26.2187700215491,-48.56942,0.0,True,L2785,P_24448.42-50,45.0,60.0,1,True,False,True,rota_automatica_v1
28824.42-20,Cadastrada,100,Construção de Ginásio de Esportes,Transferegov.br,Obra,Construção,973.0,acima_de_934_dias,80.0,2600000.0,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,60.0,60.0,60.0,True,True,60.0,True,50.0,True,True,True,True,60.0,33.33333333333333,0.0,26.666666666666664,59.99999999999999,calculavel,False,55,1,1,1,0,localizacao_valida,True,0.0,-26.93967,-53.61774,0.0,True,L1899,P_28824.42-20,45.0,60.0,1,True,False,True,rota_automatica_v1
3102.42-00,Cadastrada,100,Restauro do Palácio dos Príncipes e ampliação do Museu Nacional de Imigração e Colonização -MNIC,CIPI,Obra,Recuperação,1753.0,acima_de_934_dias,80.0,2654051.0,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,60.0,60.0,60.0,True,True,60.0,True,50.0,True,True,True,True,60.0,33.33333333333333,0.0,26.666666666666664,59.99999999999999,calculavel,False,56,1,1,1,0,localizacao_valida,True,0.0,-26.3027100216917,-48.84337,0.0,True,L2698,P_3102.42-00,45.0,60.0,1,True,False,True,rota_automatica_v1
3211.42-90,Cadastrada,100,Complexo Ferroviário de Laguna,CIPI,Obra,Recuperação,1815.0,acima_de_934_dias,80.0,2762345.6,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,60.0,60.0,60.0,True,True,60.0,True,50.0,True,True,True,True,60.0,33.33333333333333,0.0,26.666666666666664,59.99999999999999,calculavel,False,57,1,1,1,0,localizacao_valida,True,0.0,-28.4763300253934,-48.77918,0.0,True,L0254,P_3211.42-90,45.0,60.0,1,True,False,True,rota_automatica_v1
3237.42-10,Cadastrada,100,Forte Santana do Estreito,CIPI,Obra,Recuperação,1717.0,acima_de_934_dias,80.0,1798041.9,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,60.0,60.0,60.0,True,True,60.0,True,50.0,True,True,True,True,60.0,33.33333333333333,0.0,26.666666666666664,59.99999999999999,calculavel,False,58,1,1,1,0,localizacao_valida,True,0.0,-27.592430023889,-48.56392,0.0,True,L0759,P_3237.42-10,45.0,60.0,1,True,False,True,rota_automatica_v1
3830.42-64,Cadastrada,100,Instalação novo Tomógrafo,CIPI,Obra,Reforma,1737.0,acima_de_934_dias,80.0,3389390.61,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,60.0,60.0,60.0,True,True,60.0,True,50.0,True,True,True,True,60.0,33.33333333333333,0.0,26.666666666666664,59.99999999999999,calculavel,False,59,1,1,1,0,localizacao_valida,True,0.0,-27.6001800239022,-48.51993,0.0,True,L0693,P_3830.42-64,45.0,60.0,1,True,False,True,rota_automatica_v1
3855.42-27,Cadastrada,100,Obra instalação novo Angiógrafo,CIPI,Obra,Reforma,1737.0,acima_de_934_dias,80.0,4266316.95,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,60.0,60.0,60.0,True,True,60.0,True,50.0,True,True,True,True,60.0,33.33333333333333,0.0,26.666666666666664,59.99999999999999,calculavel,False,60,1,1,1,0,localizacao_valida,True,0.0,-27.5974400238976,-48.51841,0.0,True,L0719,P_3855.42-27,45.0,60.0,1,True,False,True,rota_automatica_v1
4459.42-40,Cadastrada,100,"Diagnóstico, Operação e Manutenção da Eclusa de Jupiá",CIPI,Outros,Recuperação,1425.0,acima_de_934_dias,80.0,4538416.55,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,60.0,60.0,60.0,True,True,60.0,True,50.0,True,True,True,True,60.0,33.33333333333333,0.0,26.666666666666664,59.99999999999999,calculavel,False,61,1,1,1,0,localizacao_valida,True,0.0,-26.3989890382194,-52.7260854784897,0.0,True,L2604,P_4459.42-40,45.0,60.0,1,True,False,True,rota_automatica_v1
6609.42-27,Cadastrada,100,Delegacia da Polícia Rodoviária Federal em Joinville/SC,CIPI,Obra,Construção,973.0,acima_de_934_dias,80.0,2344236.74,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,60.0,60.0,60.0,True,True,60.0,True,50.0,True,True,True,True,60.0,33.33333333333333,0.0,26.666666666666664,59.99999999999999,calculavel,False,62,1,1,1,0,localizacao_valida,True,0.0,-26.3030500216923,-48.88278,0.0,True,L2697,P_6609.42-27,45.0,60.0,1,True,False,True,rota_automatica_v1
6611.42-97,Cadastrada,100,Construção da Delegacia da Polícia Rodoviária Federal em Chapecó/SC,CIPI,Obra,Construção,973.0,acima_de_934_dias,80.0,2663905.39,True,P75_a_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,60.0,60.0,60.0,True,True,60.0,True,50.0,True,True,True,True,60.0,33.33333333333333,0.0,26.666666666666664,59.99999999999999,calculavel,False,63,1,1,1,0,localizacao_valida,True,0.0,-27.0009361915932,-52.650745656414,0.0,True,L1793,P_6611.42-97,45.0,60.0,1,True,False,True,rota_automatica_v1
17254.42-03,Cadastrada,80,PONTE,Transferegov.br,Obra,Construção,607.0,493_a_934_dias,100.0,8009000.0,True,acima_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,60.0,60.0,60.0,True,True,60.0,True,40.0,True,True,True,True,60.0,26.666666666666664,0.0,33.33333333333333,59.99999999999999,calculavel,False,66,1,1,1,0,localizacao_valida,True,0.0,-26.51572,-48.8006,0.0,True,L2491,P_17254.42-03,45.0,60.0,1,True,False,True,rota_automatica_v1
21802.42-19,Cadastrada,80,REVITALIZAÇÃO DA RUA PRESIDENTE KENNEDY E HUMBERTO MAZZOLLI,Transferegov.br,Obra,Construção,607.0,493_a_934_dias,100.0,4938663.55,True,acima_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,60.0,60.0,60.0,True,True,60.0,True,40.0,True,True,True,True,60.0,26.666666666666664,0.0,33.33333333333333,59.99999999999999,calculavel,False,67,1,1,1,0,localizacao_valida,True,0.0,-27.1998,-49.07503,0.0,True,L1323,P_21802.42-19,45.0,60.0,1,True,False,True,rota_automatica_v1
21910.42-41,Cadastrada,80,Construção de ponte,Transferegov.br,Obra,Construção,607.0,493_a_934_dias,100.0,5264853.33,True,acima_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,60.0,60.0,60.0,True,True,60.0,True,40.0,True,True,True,True,60.0,26.666666666666664,0.0,33.33333333333333,59.99999999999999,calculavel,False,68,1,1,1,0,localizacao_valida,True,0.0,-27.19577,-49.07633,0.0,True,L1334,P_21910.42-41,45.0,60.0,1,True,False,True,rota_automatica_v1
22052.42-39,Cadastrada,80,Construção de Ginásio de Esportes,Transferegov.br,Obra,Construção,607.0,493_a_934_dias,100.0,8000000.0,True,acima_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,60.0,60.0,60.0,True,True,60.0,True,40.0,True,True,True,True,60.0,26.666666666666664,0.0,33.33333333333333,59.99999999999999,calculavel,False,69,1,1,1,0,localizacao_valida,True,0.0,-26.72931,-52.73035,0.0,True,L2311,P_22052.42-39,45.0,60.0,1,True,False,True,rota_automatica_v1
22278.42-38,Cadastrada,80,Construção de pista de atletismo no Município de Rio do Sul,Transferegov.br,Obra,Construção,607.0,493_a_934_dias,100.0,7694063.0,True,acima_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,60.0,60.0,60.0,True,True,60.0,True,40.0,True,True,True,True,60.0,26.666666666666664,0.0,33.33333333333333,59.99999999999999,calculavel,False,70,1,1,1,0,localizacao_valida,True,0.0,-27.23827,-49.67873,0.0,True,L1251,P_22278.42-38,45.0,60.0,1,True,False,True,rota_automatica_v1
22668.42-63,Cadastrada,80,Pavimentação em Estradas Vicinais de Quilombo/SC,Transferegov.br,Obra,Construção,607.0,493_a_934_dias,100.0,30000000.0,True,acima_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,60.0,60.0,60.0,True,True,60.0,True,40.0,True,True,True,True,60.0,26.666666666666664,0.0,33.33333333333333,59.99999999999999,calculavel,False,71,2,2,2,0,localizacao_valida,True,0.0,-26.70905,-52.707,9.421949072520158,True,L2348,P_22668.42-63,45.0,60.0,1,True,False,True,rota_automatica_v1
22847.42-29,Cadastrada,80,Pavimentação em Estradas Vicinais de Quilombo/SC,Transferegov.br,Obra,Construção,607.0,493_a_934_dias,100.0,35750000.0,True,acima_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,60.0,60.0,60.0,True,True,60.0,True,40.0,True,True,True,True,60.0,26.666666666666664,0.0,33.33333333333333,59.99999999999999,calculavel,False,73,2,2,2,0,localizacao_valida,True,0.0,-26.67356,-52.62088,9.421949072520158,True,L2370,P_22847.42-29,45.0,60.0,1,True,False,True,rota_automatica_v1
23372.42-67,Cadastrada,80,"Pavimentação e qualificação da Rodovia Baldicero Filomeno, Ribeirão da Ilha",Transferegov.br,Obra,Construção,607.0,493_a_934_dias,100.0,10546607.77,True,acima_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,60.0,60.0,60.0,True,True,60.0,True,40.0,True,True,True,True,60.0,26.666666666666664,0.0,33.33333333333333,59.99999999999999,calculavel,False,75,1,1,1,0,localizacao_valida,True,0.0,-27.7065,-48.50876,0.0,True,L0553,P_23372.42-67,45.0,60.0,1,True,False,True,rota_automatica_v1
23376.42-82,Cadastrada,80,"Pavimentação e qualificação da Rua Manoel Leôncio de Souza Brito, Vargem Pequena",Transferegov.br,Obra,Construção,607.0,493_a_934_dias,100.0,13054931.03,True,acima_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,60.0,60.0,60.0,True,True,60.0,True,40.0,True,True,True,True,60.0,26.666666666666664,0.0,33.33333333333333,59.99999999999999,calculavel,False,76,1,1,1,0,localizacao_valida,True,0.0,-27.46714,-48.46516,0.0,True,L0927,P_23376.42-82,45.0,60.0,1,True,False,True,rota_automatica_v1
23377.42-39,Cadastrada,80,"Pavimentação e qualificação da Estrada Intendente Antônio Damasco, Ratones",Transferegov.br,Obra,Construção,607.0,493_a_934_dias,100.0,15337003.75,True,acima_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,60.0,60.0,60.0,True,True,60.0,True,40.0,True,True,True,True,60.0,26.666666666666664,0.0,33.33333333333333,59.99999999999999,calculavel,False,77,1,1,1,0,localizacao_valida,True,0.0,-27.48401,-48.49604,0.0,True,L0910,P_23377.42-39,45.0,60.0,1,True,False,True,rota_automatica_v1
23382.42-24,Cadastrada,80,Complexo Esportivo de Canasvieiras,Transferegov.br,Obra,Construção,628.0,493_a_934_dias,100.0,5000000.0,True,acima_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,60.0,60.0,60.0,True,True,60.0,True,40.0,True,True,True,True,60.0,26.666666666666664,0.0,33.33333333333333,59.99999999999999,calculavel,False,78,1,1,1,0,localizacao_valida,True,0.0,-27.43351,-48.45772,0.0,True,L0946,P_23382.42-24,45.0,60.0,1,True,False,True,rota_automatica_v1
24774.42-41,Cadastrada,80,BLOCO F,CIPI,Obra,Construção,699.0,493_a_934_dias,100.0,8500000.0,True,acima_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,60.0,60.0,60.0,True,True,60.0,True,40.0,True,True,True,True,60.0,26.666666666666664,0.0,33.33333333333333,59.99999999999999,calculavel,False,79,1,1,1,0,localizacao_valida,True,0.0,-26.3942681243926,-48.73651150254,0.0,True,L2622,P_24774.42-41,45.0,60.0,1,True,False,True,rota_automatica_v1
26273.42-92,Cadastrada,80,Pavimentação asfáltica XRE 100,Transferegov.br,Obra,Construção,607.0,493_a_934_dias,100.0,13000000.0,True,acima_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,60.0,60.0,60.0,True,True,60.0,True,40.0,True,True,True,True,60.0,26.666666666666664,0.0,33.33333333333333,59.99999999999999,calculavel,False,80,1,1,1,0,localizacao_valida,True,0.0,-26.96462,-52.42192,0.0,True,L1862,P_26273.42-92,45.0,60.0,1,True,False,True,rota_automatica_v1
26423.42-12,Cadastrada,80,Pavimentação asfáltica contorno viário sudeste,Transferegov.br,Obra,Construção,607.0,493_a_934_dias,100.0,15000000.0,True,acima_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,60.0,60.0,60.0,True,True,60.0,True,40.0,True,True,True,True,60.0,26.666666666666664,0.0,33.33333333333333,59.99999999999999,calculavel,False,81,1,1,1,0,localizacao_valida,True,0.0,-26.88397,-52.40333,0.0,True,L2048,P_26423.42-12,45.0,60.0,1,True,False,True,rota_automatica_v1
28736.42-21,Cadastrada,80,Pavimentação da Rodovia Municipal Virlei da Silva,Transferegov.br,Obra,Construção,641.0,493_a_934_dias,100.0,6009325.45,True,acima_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,60.0,60.0,60.0,True,True,60.0,True,40.0,True,True,True,True,60.0,26.666666666666664,0.0,33.33333333333333,59.99999999999999,calculavel,False,82,1,1,1,0,localizacao_valida,True,0.0,-26.35572,-50.74066,0.0,True,L2658,P_28736.42-21,45.0,60.0,1,True,False,True,rota_automatica_v1
53517.42-71,Cadastrada,80,CENTRO DE INOVAÇÃO DO MUNICÍPIO DE BRUSQUE,CIPI,Obra,Construção,495.0,493_a_934_dias,100.0,6908014.17,True,acima_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,60.0,60.0,60.0,True,True,60.0,True,40.0,True,True,True,True,60.0,26.666666666666664,0.0,33.33333333333333,59.99999999999999,calculavel,False,83,1,1,1,0,localizacao_valida,True,0.0,-27.1029709830002,-48.9155537629531,0.0,True,L1540,P_53517.42-71,45.0,60.0,1,True,False,True,rota_automatica_v1
6606.42-35,Cadastrada,80,Delegacia e Unidade Operacional da Polícia Rodoviária Federal em Balneário Camboriú/SC,CIPI,Obra,Construção,882.0,493_a_934_dias,100.0,6404421.54,True,acima_P90,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,60.0,60.0,60.0,True,True,60.0,True,40.0,True,True,True,True,60.0,26.666666666666664,0.0,33.33333333333333,59.99999999999999,calculavel,False,91,1,1,1,0,localizacao_valida,True,0.0,-27.0114800228983,-48.61459,0.0,True,L1756,P_6606.42-35,45.0,60.0,1,True,False,True,rota_automatica_v1
108829.42-01,Inacabada,60,APOIO A PROJETOS DE INFRAESTRUTURA TURÍSTICA - Revitalização de orla no município de Passo de Torres/SC.,CIPI,Obra,Construção,230.0,203_a_492_dias,40.0,308233.58,True,P25_a_P50,05_com_investimento_utilizavel,100.0,True,08_calculavel,0.0,100.0,80,True,True,True,True,True,4,4,True,completo,70.0,70.0,70.0,True,True,60.0,True,70.0,True,True,True,True,60.0,20.0,26.666666666666664,13.333333333333332,60.0,calculavel,True,93,1,1,1,0,localizacao_valida,True,0.0,-29.3255851,-49.7196711,0.0,True,L0002,P_108829.42-01,45.0,60.0,1,True,False,True,rota_automatica_v1
109502.42-67,Inacabada,60,Revitalização do acesso a Orla da Avenida Waldemar Carlos Petrini no Município de Balneário Rincão/SC.,CIPI,Obra,Construção,223.0,203_a_492_dias,40.0,479529.45,True,P25_a_P50,05_com_investimento_utilizavel,100.0,True,08_calculavel,0.0,100.0,80,True,True,True,True,True,4,4,True,completo,70.0,70.0,70.0,True,True,60.0,True,70.0,True,True,True,True,60.0,20.0,26.666666666666664,13.333333333333332,60.0,calculavel,True,94,1,1,1,0,localizacao_valida,True,0.0,-28.824811,-49.2312769,0.0,True,L0128,P_109502.42-67,45.0,60.0,1,True,False,True,rota_automatica_v1
109516.42-05,Inacabada,60,Construção de portal turístico no município de Painel - SC,CIPI,Obra,Construção,223.0,203_a_492_dias,40.0,231771.42,True,P25_a_P50,05_com_investimento_utilizavel,100.0,True,08_calculavel,0.0,100.0,80,True,True,True,True,True,4,4,True,completo,70.0,70.0,70.0,True,True,60.0,True,70.0,True,True,True,True,60.0,20.0,26.666666666666664,13.333333333333332,60.0,calculavel,True,95,1,1,1,0,localizacao_valida,True,0.0,-27.9268527,-50.0990215,0.0,True,L0464,P_109516.42-05,45.0,60.0,1,True,False,True,rota_automatica_v1
109925.42-65,Inacabada,60,APOIO A PROJETO DE INFRAESTRUTURA TURÍSTICA - Construção de portal turístico no Município de Iomerê - SC,CIPI,Obra,Construção,223.0,203_a_492_dias,40.0,223080.22,True,P25_a_P50,05_com_investimento_utilizavel,100.0,True,08_calculavel,0.0,100.0,80,True,True,True,True,True,4,4,True,completo,70.0,70.0,70.0,True,True,60.0,True,70.0,True,True,True,True,60.0,20.0,26.666666666666664,13.333333333333332,60.0,calculavel,True,96,1,1,1,0,localizacao_valida,True,0.0,-27.0017391,-51.2419073,0.0,True,L1787,P_109925.42-65,45.0,60.0,1,True,False,True,rota_automatica_v1
109927.42-56,Inacabada,60,APOIO A PROJETOS DE INFRAESTRUTURA TURÍSTICA - Construção de Portal no município de Cordilheira Alta - SC,CIPI,Obra,Construção,223.0,203_a_492_dias,40.0,231357.14,True,P25_a_P50,05_com_investimento_utilizavel,100.0,True,08_calculavel,0.0,100.0,80,True,True,True,True,True,4,4,True,completo,70.0,70.0,70.0,True,True,60.0,True,70.0,True,True,True,True,60.0,20.0,26.666666666666664,13.333333333333332,60.0,calculavel,True,97,1,1,1,0,localizacao_valida,True,0.0,-26.9862229,-52.6044211,0.0,True,L1823,P_109927.42-56,45.0,60.0,1,True,False,True,rota_automatica_v1
110145.42-95,Inacabada,60,APOIO A PROJETO DE INFRAESTRUTURA TURÍSTICA - Pavimentação de acesso à praça central Agustinelli no município de Balneário Arroio do Silva/SC,CIPI,Obra,Construção,223.0,203_a_492_dias,40.0,400001.79,True,P25_a_P50,05_com_investimento_utilizavel,100.0,True,08_calculavel,0.0,100.0,80,True,True,True,True,True,4,4,True,completo,70.0,70.0,70.0,True,True,60.0,True,70.0,True,True,True,True,60.0,20.0,26.666666666666664,13.333333333333332,60.0,calculavel,True,98,1,1,1,0,localizacao_valida,True,0.0,-28.9947168,-49.4207197,0.0,True,L0078,P_110145.42-95,45.0,60.0,1,True,False,True,rota_automatica_v1
